#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 14:12:52.544
#Sample rate: 4.7619e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0009824820012599748,0.9976793908455791,-0.01218136629799552
-0.0009822720012599747,0.9959943438672512,-0.01251914008350818
-0.0009820620012599749,0.9963313532629167,-0.01150581872697065
-0.0009818520012599748,0.9973423814499131,-0.01150581872697019
-0.0009816420012599748,0.9980164002412447,-0.01218136629799552
-0.0009814320012599747,0.9970053720542479,-0.01285691386902085
-0.0009812220012599747,0.997005372054248,-0.01319468765453289
-0.0009810120012599746,0.9973423814499139,-0.0118435925124827
-0.0009808020012599748,0.9983534096369103,-0.01150581872697019
-0.0009805920012599747,0.9986904190325759,-0.01116804494145753
-0.0009803820012599749,0.9986904190325759,-0.01116804494145753
-0.0009801720012599748,0.9986904190325759,-0.01184359251248255
-0.0009799620012599748,0.9990274284282415,-0.01251914008350818
-0.0009797520012599747,0.9983534096369103,-0.01285691386902085
-0.0009795420012599747,0.9980164002412443,-0.012856913869021
-0.0009793320012599746,0.9970053720542476,-0.01319468765453366
-0.0009791220012599748,0.9963313532629168,-0.01353246144004617
-0.0009789120012599747,0.9973423814499135,-0.01387023522555884
-0.0009787020012599749,0.9976793908455788,-0.01387023522555884
-0.0009784920012599748,0.9966683626585827,-0.01353246144004633
-0.0009782820012599748,0.9956573344715856,-0.01387023522555884
-0.0009780720012599747,0.9956573344715856,-0.0142080090110715
-0.0009778620012599747,0.9943092968889231,-0.01420800901107181
-0.0009776520012599746,0.9943092968889234,-0.01488355658209683
-0.0009774420012599748,0.9949833156802543,-0.01488355658209683
-0.0009772320012599747,0.9939722874932575,-0.01454578279658417
-0.0009770220012599749,0.9943092968889228,-0.01420800901107181
-0.0009768120012599748,0.9946463062845886,-0.01454578279658401
-0.0009766020012599748,0.9946463062845887,-0.01555910415312216
-0.0009763920012599747,0.9932982687019263,-0.01589687793863482
-0.0009761820012599748,0.9919502311192639,-0.01522133036760949
-0.0009759720012599747,0.9929612593062607,-0.01522133036760949
-0.0009757620012599748,0.9932982687019263,-0.01555910415312216
-0.0009755520012599747,0.9929612593062607,-0.01623465172414749
-0.0009753420012599748,0.9912762123279327,-0.01589687793863482
-0.0009751320012599747,0.9892541559539391,-0.01454578279658417
-0.0009749220012599748,0.9895911653496047,-0.01555910415312216
-0.0009747120012599747,0.9902651841409359,-0.01589687793863482
-0.0009745020012599748,0.9889171465582735,-0.01623465172414749
-0.0009742920012599747,0.9882431277669423,-0.01488355658209683
-0.0009740820012599748,0.9882431277669423,-0.0142080090110715
-0.0009738720012599747,0.988580137162608,-0.01555910415312216
-0.0009736620012599748,0.9862210713929487,-0.01657242550966015
-0.0009734520012599747,0.9855470526016175,-0.01724797308068548
-0.0009732420012599748,0.9872320995799455,-0.01792352065171081
-0.0009730320012599747,0.9848730338102863,-0.01758574686619814
-0.0009728220012599748,0.9852100432059518,-0.01691019929517282
-0.0009726120012599747,0.9855470526016175,-0.01691019929517282
-0.0009724020012599748,0.9845360244146207,-0.01589687793863482
-0.0009721920012599747,0.9828509774362927,-0.01657242550966015
-0.0009719820012599748,0.9818399492492959,-0.01657242550966015
-0.0009717720012599747,0.9815029398536302,-0.01724797308068548
-0.0009715620012599748,0.9808289210622991,-0.01724797308068548
-0.0009713520012599747,0.9811659304579646,-0.01792352065171081
-0.0009711420012599748,0.9798178928753023,-0.01758574686619814
-0.0009709320012599747,0.9784698552926399,-0.01758574686619814
-0.0009707220012599748,0.9788068646883055,-0.01758574686619814
-0.0009705120012599747,0.9757737801273151,-0.01792352065171081
-0.0009703020012599748,0.9750997613359842,-0.01758574686619829
-0.0009700920012599747,0.9737517237533214,-0.01758574686619814
-0.0009698820012599748,0.9750997613359832,-0.01792352065171066
-0.0009696720012599747,0.9750997613359839,-0.01826129443722347
-0.0009694620012599748,0.9750997613359839,-0.01859906822273599
-0.0009692520012599747,0.9747627519403183,-0.0189368420082488
-0.0009690420012599748,0.9734147143576565,-0.0189368420082488
-0.0009688320012599747,0.9720666767749935,-0.01961238957927413
-0.0009686220012599748,0.9707186391923317,-0.01893684200824911
-0.0009684120012599747,0.9710556485879966,-0.0189368420082488
-0.0009682020012599748,0.9707186391923311,-0.01859906822273629
-0.0009679920012599747,0.9700446204009998,-0.01927461579376146
-0.0009677820012599748,0.9670115358400108,-0.01893684200824895
-0.0009675720012599747,0.9643154606746847,-0.01826129443722347
-0.0009673620012599748,0.9639784512790192,-0.01792352065171096
-0.0009671520012599747,0.9646524700703503,-0.01826129443722347
-0.0009669420012599748,0.9636414418833539,-0.01893684200824849
-0.0009667320012599747,0.9633044324876878,-0.02028793715029946
-0.0009665220012599748,0.9616193855093607,-0.01927461579376192
-0.0009663120012599748,0.9609453667180287,-0.0189368420082488
-0.0009661020012599747,0.9595973291353662,-0.01893684200824865
-0.0009658920012599748,0.9595973291353662,-0.01859906822273614
-0.0009656820012599747,0.958249291552703,-0.01859906822273645
-0.0009654720012599748,0.9565642445743758,-0.01927461579376146
-0.0009652620012599747,0.9562272351787094,-0.02062571093581212
-0.0009650520012599748,0.9545421882003822,-0.02062571093581212
-0.0009648420012599747,0.9531941506177198,-0.02062571093581212
-0.0009646320012599748,0.9531941506177198,-0.02062571093581212
-0.0009644220012599747,0.9518461130350566,-0.01995016336478648
-0.0009642120012599748,0.9501610660567295,-0.01927461579376146
-0.0009640020012599747,0.9484760190784005,-0.01961238957927428
-0.0009637920012599748,0.9464539627044077,-0.01995016336478679
-0.0009635820012599747,0.9437578875390836,-0.01927461579376177
-0.0009633720012599748,0.9451059251217454,-0.01995016336478679
-0.0009631620012599747,0.9440948969347481,-0.01995016336478648
-0.0009629520012599748,0.9430838687477517,-0.01927461579376146
-0.0009627420012599747,0.9407248029780921,-0.01995016336478694
-0.0009625320012599748,0.9397137747910957,-0.02028793715029946
-0.0009623220012599747,0.9403877935824257,-0.020287937150299
-0.0009621120012599748,0.9376917184171022,-0.01927461579376146
-0.0009619020012599747,0.9373547090214365,-0.01893684200824941
-0.0009616920012599748,0.937017699625771,-0.02028793715029946
-0.0009614820012599747,0.9339846150647806,-0.02096348472132478
-0.0009612720012599748,0.9319625586907869,-0.01995016336478679
-0.0009610620012599747,0.9299405023167934,-0.01927461579376146
-0.0009608520012599748,0.9279184459427997,-0.01995016336478679
-0.0009606420012599747,0.9292664835254622,-0.02028793715029946
-0.0009604320012599748,0.9292664835254622,-0.02062571093581212
-0.0009602220012599747,0.9255593801731405,-0.02028793715029946
-0.0009600120012599748,0.9242113425904781,-0.02130125850683745
-0.0009598020012599747,0.9252223707774749,-0.02163903229235011
-0.0009595920012599748,0.9225262956121502,-0.02163903229235011
-0.0009593820012599747,0.9191562016554942,-0.02130125850683745
-0.0009591720012599748,0.9184821828641629,-0.02096348472132478
-0.0009589620012599747,0.9174711546771661,-0.02028793715029946
-0.0009587520012599748,0.9151120889075069,-0.02096348472132478
-0.0009585420012599747,0.9120790043465165,-0.02197680607786278
-0.0009583320012599748,0.9114049855551853,-0.02197680607786278
-0.0009581220012599747,0.9100569479725229,-0.02163903229235011
-0.0009579120012599748,0.9093829291811917,-0.02096348472132478
-0.0009577020012599747,0.9093829291811917,-0.02130125850683745
-0.0009574920012599748,0.9076978822028637,-0.02096348472132478
-0.0009572820012599747,0.9056758258288701,-0.02096348472132478
-0.0009570720012599748,0.9026427412678797,-0.02163903229235011
-0.0009568620012599747,0.9023057318722141,-0.02130125850683745
-0.0009566520012599748,0.9012947036852172,-0.02096348472132478
-0.0009564420012599747,0.8996096567068893,-0.02130125850683745
-0.0009562320012599748,0.8982616191242269,-0.02197680607786278
-0.0009560220012599747,0.89725059093723,-0.02197680607786278
-0.0009558120012599748,0.8948915251675709,-0.02163903229235011
-0.0009556020012599747,0.8921954500022461,-0.02197680607786278
-0.0009553920012599748,0.8915214312109149,-0.02231457986337544
-0.0009551820012599747,0.8891623654412556,-0.02231457986337544
-0.0009549720012599748,0.8864662902759308,-0.02130125850683745
-0.0009547620012599747,0.8851182526932684,-0.02130125850683745
-0.0009545520012599748,0.8847812432976028,-0.01995016336478679
-0.0009543420012599747,0.8817481587366124,-0.01995016336478679
-0.0009541320012599748,0.8804001211539501,-0.02062571093581212
-0.0009539220012599747,0.8797261023626188,-0.02028793715029946
-0.0009537120012599748,0.8783780647799564,-0.02062571093581212
-0.0009535020012599747,0.8760189990102972,-0.02096348472132478
-0.0009532920012599748,0.8733229238449723,-0.02163903229235011
-0.0009530820012599747,0.8729859144493068,-0.02163903229235011
-0.0009528720012599748,0.8716378768666444,-0.02163903229235011
-0.0009526620012599747,0.8692788110969852,-0.02197680607786278
-0.0009524520012599748,0.8672567547229916,-0.02163903229235011
-0.0009522420012599747,0.8659087171403291,-0.02130125850683745
-0.0009520320012599748,0.8648976889533324,-0.02062571093581212
-0.0009518220012599747,0.8622016137880075,-0.02197680607786278
-0.0009516120012599748,0.8591685292270171,-0.02096348472132478
-0.0009514020012599747,0.8571464728530236,-0.02096348472132478
-0.0009511920012599748,0.8541133882920331,-0.02163903229235011
-0.0009509820012599747,0.8527653507093708,-0.0226523536488881
-0.0009507720012599748,0.8500692755440459,-0.0226523536488881
-0.0009505620012599747,0.8477102097743867,-0.02231457986337544
-0.0009503520012599748,0.8460251627960588,-0.02163903229235011
-0.0009501420012599747,0.8446771252133963,-0.02062571093581212
-0.0009499320012599748,0.8433290876307339,-0.02062571093581212
-0.0009497220012599747,0.8419810500480716,-0.02130125850683745
-0.0009495120012599748,0.8392849748827467,-0.02062571093581212
-0.0009493020012599747,0.8382739466957499,-0.02130125850683745
-0.0009490920012599748,0.8362518903217563,-0.02130125850683745
-0.0009488820012599747,0.8349038527390938,-0.02163903229235011
-0.0009486720012599748,0.8311967493867722,-0.02231457986337544
-0.0009484620012599747,0.8288376836171131,-0.02130125850683745
-0.0009482520012599748,0.827152636638785,-0.02163903229235011
-0.0009480420012599747,0.8247935708691259,-0.02163903229235011
-0.0009478320012599748,0.8220974957038011,-0.02028793715029946
-0.0009476220012599747,0.8210864675168043,-0.01961238957927413
-0.0009474120012599748,0.8197384299341418,-0.01995016336478679
-0.0009472020012599747,0.8167053453731514,-0.01961238957927413
-0.0009469920012599748,0.815357307790489,-0.01995016336478679
-0.0009467820012599747,0.8116502044381674,-0.01995016336478679
-0.0009465720012599748,0.8082801104815114,-0.01961238957927413
-0.0009463620012599747,0.8069320728988491,-0.01995016336478679
-0.0009461520012599748,0.8069320728988491,-0.02130125850683745
-0.0009459420012599747,0.8055840353161866,-0.02163903229235011
-0.0009457320012599748,0.8028879601508618,-0.02062571093581212
-0.0009455220012599747,0.8008659037768682,-0.02062571093581212
-0.0009453120012599748,0.7974958098202122,-0.02028793715029946
-0.0009451020012599747,0.7958107628418842,-0.01927461579376146
-0.0009448920012599748,0.7941257158635562,-0.01927461579376146
-0.0009446820012599747,0.791766650093897,-0.02130125850683745
-0.0009444720012599748,0.7890705749285721,-0.02096348472132478
-0.0009442620012599747,0.786711509158913,-0.02062571093581212
-0.0009440520012599748,0.783341415202257,-0.01961238957927413
-0.0009438420012599747,0.7816563682239289,-0.01927461579376146
-0.0009436320012599748,0.7786232836629385,-0.01927461579376146
-0.0009434220012599747,0.7769382366846105,-0.02028793715029946
-0.0009432120012599748,0.7752531897062825,-0.02028793715029946
-0.0009430020012599747,0.7732311333322889,-0.02130125850683745
-0.0009427920012599748,0.7701980487712985,-0.02130125850683745
-0.0009425820012599747,0.7688500111886362,-0.02096348472132478
-0.0009423720012599748,0.7661539360233113,-0.01995016336478679
-0.0009421620012599747,0.7634578608579865,-0.01961238957927413
-0.0009419520012599748,0.7607617856926617,-0.02062571093581212
-0.0009417420012599747,0.7584027199230025,-0.01927461579376146
-0.0009415320012599748,0.7563806635490089,-0.02028793715029946
-0.0009413220012599747,0.7543586071750152,-0.02028793715029946
-0.0009411120012599748,0.7526735601966873,-0.02028793715029946
-0.0009409020012599747,0.7496404756356969,-0.02062571093581212
-0.0009406920012599748,0.7455963628877097,-0.02028793715029946
-0.0009404820012599747,0.7429002877223848,-0.01961238957927413
-0.0009402720012599748,0.7418892595353881,-0.01961238957927413
-0.0009400620012599747,0.7408782313483913,-0.01961238957927413
-0.0009398520012599748,0.7375081373917353,-0.01995016336478679
-0.0009396420012599747,0.7344750528307448,-0.01995016336478679
-0.0009394320012599748,0.7311049588740888,-0.01927461579376146
-0.0009392220012599747,0.7294199118957608,-0.01995016336478679
-0.0009390120012599748,0.7273978555217672,-0.01995016336478679
-0.0009388020012599747,0.7257128085434392,-0.01927461579376146
-0.0009385920012599748,0.7230167333781143,-0.01859906822273614
-0.0009383820012599747,0.7186356112344616,-0.01927461579376146
-0.0009381720012599748,0.7152655172778055,-0.01927461579376146
-0.0009379620012599747,0.7115584139254839,-0.01859906822273614
-0.0009377520012599748,0.7095363575514904,-0.01758574686619814
-0.0009375420012599747,0.7071772917818312,-0.01792352065171081
-0.0009373320012599748,0.7058292541991688,-0.01826129443722347
-0.0009371220012599747,0.7048182260121719,-0.01826129443722347
-0.0009369120012599748,0.7021221508468471,-0.01758574686619814
-0.0009367020012599747,0.6970670099118631,-0.01826129443722347
-0.0009364920012599748,0.6940339253508727,-0.01792352065171081
-0.0009362820012599747,0.6893157938115543,-0.01691019929517282
-0.0009360720012599748,0.6879677562288919,-0.01657242550966015
-0.0009358620012599747,0.6869567280418951,-0.01691019929517282
-0.0009356520012599748,0.6842606528765702,-0.01758574686619814
-0.0009354420012599747,0.6815645777112455,-0.01826129443722347
-0.0009352320012599748,0.6805535495242486,-0.01792352065171081
-0.0009350220012599747,0.6775204649632582,-0.01724797308068548
-0.0009348120012599748,0.6738133616109366,-0.01792352065171081
-0.0009346020012599747,0.6704432676542806,-0.01792352065171081
-0.0009343920012599748,0.666736164301959,-0.01792352065171081
-0.0009341820012599747,0.6640400891366343,-0.01724797308068548
-0.0009339720012599748,0.6623550421583062,-0.01623465172414749
-0.0009337620012599747,0.6593219575973158,-0.01589687793863482
-0.0009335520012599748,0.6556148542449942,-0.01623465172414749
-0.0009333420012599747,0.6529187790796694,-0.01623465172414749
-0.0009331320012599748,0.6505597133100113,-0.01691019929517251
-0.0009329220012599747,0.6478636381446854,-0.01657242550966015
-0.0009327120012599748,0.644493544188031,-0.01657242550966015
-0.0009325020012599747,0.643145506605367,-0.01724797308068548
-0.0009322920012599748,0.6417974690227052,-0.01724797308068548
-0.0009320820012599747,0.6370793374833862,-0.01691019929517282
-0.0009318720012599748,0.6343832623180625,-0.0162346517241478
-0.0009316620012599747,0.6313501777570709,-0.01623465172414749
-0.0009314520012599748,0.6279800838004165,-0.01589687793863497
-0.0009312420012599747,0.6249469992394245,-0.01555910415312216
-0.0009310320012599748,0.6225879334697664,-0.01589687793863467
-0.0009308220012599747,0.6205658770957717,-0.01555910415312216
-0.0009306120012599748,0.6171957831391173,-0.01420800901107212
-0.0009304020012599748,0.6131516703911285,-0.01454578279658417
-0.0009301920012599748,0.612814660995463,-0.01522133036760919
-0.0009299820012599748,0.6091075576431413,-0.01522133036760949
-0.0009297720012599748,0.6054004542908213,-0.01522133036760949
-0.0009295620012599748,0.603378397916826,-0.01488355658209683
-0.0009293520012599748,0.6006823227515025,-0.01488355658209683
-0.0009291420012599748,0.5983232569818421,-0.01555910415312216
-0.0009289320012599747,0.5963012006078472,-0.01353246144004587
-0.0009287220012599748,0.5936051254425236,-0.01285691386902085
-0.0009285120012599747,0.5902350314858661,-0.01285691386902115
-0.0009283020012599748,0.5868649375292116,-0.01353246144004617
-0.0009280920012599747,0.5834948435725537,-0.01353246144004617
-0.0009278820012599748,0.5791137214289028,-0.01353246144004617
-0.0009276720012599747,0.576080636867912,-0.01387023522555914
-0.0009274620012599748,0.5750696086809156,-0.01454578279658417
-0.0009272520012599747,0.5713625053285928,-0.01488355658209652
-0.0009270420012599748,0.5686664301632691,-0.0142080090110715
-0.0009268320012599747,0.5656333456022771,-0.0142080090110715
-0.0009266220012599748,0.5619262422499571,-0.0142080090110715
-0.0009264120012599747,0.5588931576889649,-0.01420800901107089
-0.0009262020012599748,0.5548490449409795,-0.01285691386902085
-0.0009259920012599747,0.5514789509843224,-0.01184359251248285
-0.0009257820012599748,0.5491198852146644,-0.01184359251248285
-0.0009255720012599747,0.5467608194450042,-0.01116804494145799
-0.0009253620012599748,0.5447387630710115,-0.01218136629799552
-0.0009251520012599747,0.5410316597186879,-0.01218136629799521
-0.0009249420012599748,0.5366505375750371,-0.01150581872697019
-0.0009247320012599747,0.5322694154313836,-0.01285691386902054
-0.0009245220012599748,0.5309213778487218,-0.01218136629799552
-0.0009243120012599747,0.5288993214747283,-0.01184359251248285
-0.0009241020012599748,0.5248552087267411,-0.01150581872697019
-0.0009238920012599747,0.5224961429570818,-0.01116804494145753
-0.0009236820012599748,0.519800067791757,-0.01150581872697019
-0.0009234720012599747,0.516429973835101,-0.01116804494145753
-0.0009232620012599748,0.513059879878445,-0.01083027115594486
-0.0009230520012599747,0.5103638047131203,-0.01083027115594486
-0.0009228420012599748,0.5056456731738018,-0.01015472358491953
-0.0009226320012599747,0.5016015604258146,-0.01015472358491953
-0.0009224220012599748,0.4982314664691586,-0.0104924973704322
-0.0009222120012599747,0.4965464194908306,-0.01083027115594486
-0.0009220020012599748,0.492839316138509,-0.01184359251248285
-0.0009217920012599747,0.4884581939948562,-0.01218136629799552
-0.0009215820012599748,0.4850881000382002,-0.0104924973704322
-0.0009213720012599747,0.482729034268541,-0.01015472358491953
-0.0009211620012599748,0.4803699684988818,-0.01083027115594486
-0.0009209520012599747,0.4773368839378914,-0.0104924973704322
-0.0009207420012599748,0.4729557617942386,-0.01015472358491953
-0.0009205320012599747,0.4705966960245794,-0.008803628442868874
-0.0009203220012599748,0.4668895926722578,-0.008465854657356211
-0.0009201120012599747,0.4638565081112673,-0.009141402228381539
