#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 10:24:10.351
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.004993861940298508,0.107300567497051,-2.151001953991382e-05
-0.004992611940298508,0.1281951500283288,-0.0003592838050522708
-0.004991361940298508,0.1507747795379138,0.0003162637659727503
-0.004990111940298508,0.1723433808605225,-0.000697057590564935
-0.004988861940298507,0.1932379633917994,-0.000697057590564167
-0.004987611940298508,0.2144695553187226,0.0009918113369983858
-0.004986361940298507,0.2360381566413211,0.0003162637659730575
-0.004985111940298508,0.2576067579639196,0.0003162637659730575
-0.004983861940298507,0.279175359286518,0.0003162637659730575
-0.004982611940298508,0.2990589136307795,0.001329585122510589
-0.004981361940298508,0.3199534961620558,0.002342906479049043
-0.004980111940298507,0.3398370505063362,0.003018454050074985
-0.004978861940298508,0.3617426612245903,0.004369549192125027
-0.004977611940298507,0.3819632249645357,0.006733965690715213
-0.004976361940298508,0.402520798100128,0.01011170354584032
-0.004975111940298507,0.4220673430487328,0.01281389382994163
-0.004973861940298508,0.4416138879973377,0.01889382196916959
-0.004972611940298508,0.4621714611329393,0.02463597632288488
-0.004971361940298508,0.4803699684988735,0.03139145203313509
-0.004970111940298508,0.5005905322388178,0.0394980228854421
-0.004968861940298507,0.5194630583960999,0.04895568887980131
-0.004967611940298508,0.5379985751576994,0.05908890244517662
-0.004966361940298507,0.5561970825236496,0.07023543736709868
-0.004965111940298508,0.5730475523069219,0.07935532957593647
-0.004963861940298507,0.5895610126945364,0.09016409071234173
-0.004962611940298508,0.6097815764344725,0.104012815918361
-0.004961361940298508,0.6279800838004149,0.1168482197678422
-0.004960111940298508,0.6428084972096946,0.1269814333332175
-0.004958861940298508,0.6593219575973158,0.1398168371827034
-0.004957611940298507,0.6758354179849376,0.15265224103219
-0.004956361940298508,0.6920118689768791,0.1644743235251279
